Date,Open,High,Low,Close,detail,dt_percent,Volume
2011:07:08,1540.712,1548.141,1538.763,1546.356,5.644,37,35882
2011:07:07,1539.45,1547.211,1533.014,1540.712,1.262,8,39296
2011:07:06,1529.83,1542.214,1522.616,1539.45,9.62,63,44832
2011:07:05,1530.97,1533.225,1521.742,1529.83,-1.14,-7,45438
2011:07:04,1523.923,1534.66,1514.166,1530.97,7.047,46,60513
2011:07:01,1515.862,1526.303,1512.225,1523.923,8.061,53,48375
2011:06:30,1531.23,1532.847,1510.908,1515.862,-15.368,-100,52016
2011:06:29,1544.067,1545.492,1526.063,1531.23,-12.837,-83,44025
2011:06:28,1537.549,1549.741,1533.32,1544.067,6.518,42,42641
2011:06:27,1544.182,1546.447,1530.983,1537.549,-6.633,-43,47862
2011:06:24,1544.705,1550.315,1536.211,1544.182,-0.523,-3,43155
2011:06:23,1542.075,1553.715,1540.972,1544.705,2.63,17,41773
2011:06:22,1533.701,1546.916,1524.097,1542.075,8.374,55,62416
2011:06:21,1539.858,1544.516,1519.659,1533.701,-6.157,-40,54182
2011:06:20,1535.639,1550.483,1529.559,1539.858,4.219,27,53354
2011:06:17,1538.735,1540.922,1532.318,1535.639,-3.096,-20,42947
2011:06:16,1536.433,1539.124,1534.269,1538.735,2.302,15,13794
2011:06:15,1519.209,1538.458,1518.538,1536.433,17.224,113,33039
2011:06:14,1525.308,1531.027,1514.738,1519.209,-6.099,-40,54356
2011:06:13,1526.618,1532.361,1521.304,1525.308,-1.31,-9,47855
2011:06:10,1517.093,1527.953,1513.416,1526.618,9.525,63,52025
2011:06:09,1511.85,1519.041,1504.045,1517.093,5.243,35,69135
2011:06:08,1493.27,1515.961,1486.886,1511.85,18.58,124,67154
2011:06:07,1497.171,1499.854,1486.415,1493.27,-3.901,-26,55745
2011:06:06,1486.738,1500.009,1485.054,1497.171,10.433,70,52610
2011:06:03,1489.312,1497.752,1471.924,1486.738,-2.574,-17,73048
2011:06:02,1495.035,1504.566,1487.56,1489.312,-5.723,-38,66350
2011:06:01,1505.955,1516.562,1482.88,1495.035,-10.92,-73,76533
2011:05:31,1501.371,1508.137,1478.245,1505.955,4.584,31,96564
2011:05:30,1516.352,1526.687,1495.785,1501.371,-14.981,-99,81252
2011:05:27,1513.797,1519.774,1505.954,1516.352,2.555,17,61793
2011:05:26,1495.55,1514.04,1490.123,1513.797,18.247,122,79126
2011:05:25,1474.275,1498.491,1471.328,1495.55,21.275,144,124652
2011:05:24,1516.265,1522.115,1462.702,1474.275,-41.99,-277,141529
2011:05:23,1535.965,1543.341,1506.095,1516.265,-19.7,-128,103937
2011:05:20,1545.408,1551.301,1527.124,1535.965,-9.443,-61,105843
2011:05:19,1563.75,1576.472,1540.4,1545.408,-18.342,-117,111875
2011:05:18,1536.337,1569.465,1532.057,1563.75,27.413,178,54999
2011:05:17,1527.13,1538.557,1524.296,1536.337,9.207,60,68561
2011:05:16,1506.245,1530.376,1503.212,1527.13,20.885,139,64873
2011:05:13,1507.087,1508.257,1492.994,1506.245,-0.842,-6,52465
2011:05:12,1506.6,1518.4,1502.11,1507.087,0.487,3,61562
2011:05:11,1504.903,1512.798,1503.738,1506.6,1.697,11,1223
2011:05:10,1502.321,1509.077,1500.53,1504.903,2.582,17,48307
2011:05:09,1496.365,1506.035,1493.413,1502.321,5.956,40,52589
2011:05:06,1495.307,1499.785,1487.744,1496.365,1.058,7,44891
2011:05:05,1486.98,1497.937,1477.375,1495.307,8.327,56,57676
2011:05:04,1474.275,1488.251,1471.555,1486.98,12.705,86,54653
2011:05:03,1457.317,1474.923,1452.535,1474.275,16.958,116,56658
2011:05:02,1452.897,1462.476,1451.279,1457.317,4.42,30,46159
2011:04:29,1463.224,1467.432,1444.21,1452.897,-10.327,-71,61091
2011:04:28,1474.837,1476.534,1459.446,1463.224,-11.613,-79,49004
2011:04:27,1458.198,1475.215,1456.598,1474.837,16.639,114,39062
2011:04:26,1459.675,1465.269,1452.804,1458.198,-1.477,-10,43194
2011:04:25,1456.005,1462.409,1451.475,1459.675,3.67,25,39269
2011:04:22,1433.978,1457.271,1430.077,1456.005,22.027,154,43211
2011:04:21,1428.585,1438.868,1428.08,1433.978,5.393,38,28701
2011:04:20,1432.313,1436.471,1412.771,1428.585,-3.728,-26,50946
2011:04:19,1422.922,1439.666,1420.56,1432.313,9.391,66,39679
2011:04:18,1418.53,1430.387,1412.046,1422.922,4.392,31,41150
2011:04:15,1420.31,1423.44,1411.136,1418.53,-1.78,-13,29888
2011:04:14,1429.73,1429.73,1410.288,1420.31,-9.42,-66,36962
2011:04:13,1430.311,1438.05,1422.266,1429.73,-0.581,-4,40386
2011:04:12,1437.125,1447.832,1423.84,1430.311,-6.814,-47,46582
2011:04:11,1427.74,1441.101,1425.885,1437.125,9.385,66,33933
2011:04:08,1427.68,1432.235,1419.555,1427.74,0.06,0,37568
2011:04:07,1418.55,1434.955,1418.55,1427.68,9.13,64,38254
2011:04:06,1403.93,1423.975,1402.275,1418.55,14.62,104,42153
2011:04:05,1398.92,1405.32,1386.85,1403.93,5.01,36,48538
2011:04:04,1395.69,1406.24,1392.475,1398.92,3.23,23,50318
2011:04:01,1426.35,1429.01,1381.025,1395.69,-30.66,-215,67041
2011:03:31,1417.81,1433.1,1417.81,1426.35,8.54,60,41683
2011:03:30,1411.88,1424.35,1404.925,1417.81,5.93,42,46705
2011:03:29,1430.78,1431.93,1403.08,1411.88,-18.9,-132,48319
2011:03:28,1428.99,1436.485,1423.3,1430.78,1.79,13,33086
2011:03:25,1432.01,1436.97,1423.44,1428.99,-3.02,-21,40892
2011:03:24,1430.99,1444.92,1428.17,1432.01,1.02,7,46751
2011:03:23,1415.76,1432.295,1413.49,1430.99,15.23,108,35035
2011:03:22,1434.41,1436.385,1410.305,1415.76,-18.65,-130,48312
2011:03:21,1433.56,1440.32,1427.89,1434.41,0.85,6,35063
2011:03:18,1411.2,1435.125,1409.485,1433.56,22.36,158,33688
2011:03:17,1410.53,1416.555,1404.905,1411.2,0.67,5,34129
2011:03:16,1402.65,1411.835,1399.97,1410.53,7.88,56,34714
2011:03:15,1411.61,1418.335,1392.39,1402.65,-8.96,-63,45611
2011:03:14,1399.1,1416.885,1395.725,1411.61,12.51,89,35224
2011:03:11,1406.6,1411.045,1392.95,1399.1,-7.5,-53,43353
2011:03:10,1390.11,1408.45,1389.36,1406.6,16.49,119,21513
2011:03:09,1384.01,1392.15,1381.855,1390.11,6.1,44,29990
2011:03:08,1374.38,1385.13,1374.375,1384.01,9.63,70,24038
2011:03:07,1373.77,1382.18,1368.36,1374.38,0.61,4,32695
2011:03:04,1361.84,1376.79,1360.89,1373.77,11.93,88,27540
2011:03:03,1356.95,1366.945,1354.15,1361.84,4.89,36,26806
2011:03:02,1363.69,1368.765,1354.08,1356.95,-6.74,-49,34518
2011:03:01,1363.68,1366.33,1351.21,1363.69,0.01,0,31729
2011:02:28,1363.88,1367.13,1358.02,1363.68,-0.2,-1,30829
2011:02:25,1351.34,1368.135,1348.575,1363.88,12.54,93,31850
2011:02:24,1348.77,1353.46,1343.75,1351.34,2.57,19,29235
2011:02:23,1354.48,1358.995,1345.175,1348.77,-5.71,-42,40771
2011:02:22,1335.22,1356.055,1325,1354.48,19.26,144,41419
2011:02:21,1341.4,1344.28,1326.87,1335.22,-6.18,-46,39482
2011:02:18,1332.64,1343.335,1325.515,1341.4,8.76,66,42431
2011:02:17,1336.81,1346.225,1323.34,1332.64,-4.17,-31,46812
2011:02:16,1313.57,1347.355,1308.41,1336.81,23.24,177,51260
2011:02:15,1346.03,1348.165,1310.445,1313.57,-32.46,-241,42685
2011:02:14,1332.43,1346.93,1325.195,1346.03,13.6,102,39061
2011:02:11,1334.31,1338.625,1322.805,1332.43,-1.88,-14,47742
2011:02:10,1342.73,1353.175,1332.72,1334.31,-8.42,-63,34625
2011:02:09,1346.03,1350.405,1337.945,1342.73,-3.3,-25,43767
2011:02:08,1369.99,1371.345,1343.49,1346.03,-23.96,-175,46725
2011:02:07,1368.32,1379.375,1366.04,1369.99,1.67,12,39069
2011:02:04,1361.51,1376.375,1360.77,1368.32,6.81,50,39044
2011:02:03,1361.98,1365.92,1357.34,1361.51,-0.47,-3,21302
2011:02:02,1373.38,1378.215,1355.205,1361.98,-11.4,-83,52861
2011:02:01,1387.95,1393.27,1369.67,1373.38,-14.57,-105,43285
2011:01:31,1381.52,1388.975,1376.695,1387.95,6.43,47,39526
2011:01:28,1375.7,1386.745,1372.825,1381.52,5.82,42,40672
2011:01:27,1369.55,1376.4,1365.485,1375.7,6.15,45,41217
2011:01:26,1371.48,1379.07,1352.925,1369.55,-1.93,-14,56827
2011:01:25,1378.15,1379.905,1364.69,1371.48,-6.67,-48,48891
2011:01:24,1380.58,1384.99,1363.955,1378.15,-2.43,-18,52034
2011:01:21,1414.68,1417.455,1374.98,1380.58,-34.1,-241,50369
2011:01:20,1421.46,1424.055,1412.675,1414.68,-6.78,-48,33544
2011:01:19,1404.76,1421.5,1404.13,1421.46,16.7,119,15635
2011:01:18,1411.77,1414.895,1403.145,1404.76,-7.01,-50,23790
2011:01:17,1406.03,1414.28,1401.28,1411.77,5.74,41,27563
2011:01:14,1383.64,1406.955,1382.61,1406.03,22.39,162,30117
2011:01:13,1383.65,1386.42,1372.5,1383.64,-0.01,0,18259
2011:01:12,1380.02,1385.67,1378.51,1383.65,3.63,26,1066
2011:01:11,1385.38,1388.475,1372.285,1380.02,-5.36,-39,26722
2011:01:10,1385.51,1391.07,1383.03,1385.38,-0.13,-1,26753
2011:01:07,1385.27,1392.315,1380.965,1385.51,0.24,2,32943
2011:01:06,1375.29,1388.315,1374.81,1385.27,9.98,73,37400
2011:01:05,1370,1378.94,1364.78,1375.29,5.29,39,49162
2011:01:04,1380.66,1386.56,1361.21,1370,-10.66,-77,54187
2011:01:03,1396.14,1397.3,1378.4,1380.66,-15.48,-111,49344
2010:12:31,1394.17,1408.235,1391.995,1396.14,1.97,14,54988
2010:12:30,1386.08,1399.385,1380.35,1394.17,8.09,58,45783
2010:12:29,1386.98,1392.165,1372.215,1386.08,-0.9,-6,53220
2010:12:28,1381.91,1394.675,1380.18,1386.98,5.07,37,54407
2010:12:27,1401.8,1404.67,1371.08,1381.91,-19.89,-142,69846
2010:12:24,1423.68,1431.375,1396.58,1401.8,-21.88,-154,68861
2010:12:23,1414.09,1427.575,1409.12,1423.68,9.59,68,50589
2010:12:22,1385.16,1415.88,1384.63,1414.09,28.93,209,56457
2010:12:21,1387.82,1398.485,1382.95,1385.16,-2.66,-19,60255
2010:12:20,1386.16,1397.1,1381.64,1387.82,1.66,12,57810
2010:12:17,1366.3,1390.07,1362.935,1386.16,19.86,145,54468
2010:12:16,1363.54,1369.345,1353.29,1366.3,2.76,20,54254
2010:12:15,1374.77,1375.9,1351.04,1363.54,-11.23,-82,37128
2010:12:14,1373.29,1375.36,1367.985,1374.77,1.48,11,16308
2010:12:13,1376.58,1381.57,1369.46,1373.29,-3.29,-24,44996
2010:12:10,1366.85,1382.655,1356.29,1376.58,9.73,71,67624
2010:12:09,1353.65,1367.95,1348.56,1366.85,13.2,98,54852
2010:12:08,1353.38,1363.4,1341.71,1353.65,0.27,2,61404
2010:12:07,1336.02,1359.43,1333.76,1353.38,17.36,130,58316
2010:12:06,1339.7,1345.075,1331.045,1336.02,-3.68,-27,65613
2010:12:03,1360.67,1364.785,1329.755,1339.7,-20.97,-154,86924
2010:12:02,1368.72,1376.975,1355.865,1360.67,-8.05,-59,78365
2010:12:01,1408.4,1410.35,1359.725,1368.72,-39.68,-282,96618
2010:11:30,1403.89,1417.855,1397.285,1408.4,4.51,32,71252
2010:11:29,1392.95,1410.22,1383.88,1403.89,10.94,79,87376
2010:11:26,1409.49,1424.55,1382.75,1392.95,-16.54,-117,74857
2010:11:25,1393.72,1410.535,1386.915,1409.49,15.77,113,51093
2010:11:24,1392.47,1398.335,1373.57,1393.72,1.25,9,69213
2010:11:23,1348.61,1393.51,1347.055,1392.47,43.86,325,57896
2010:11:22,1357.54,1364.795,1325.64,1348.61,-8.93,-66,63840
2010:11:19,1353.87,1359.975,1350.515,1357.54,3.67,27,37416
2010:11:18,1359.39,1366.1,1349.305,1353.87,-5.52,-41,40685
2010:11:17,1344.13,1359.55,1335.385,1359.39,15.26,114,50722
2010:11:16,1325.36,1346.06,1323.095,1344.13,18.77,142,46871
2010:11:15,1340.46,1343.645,1319.07,1325.36,-15.1,-113,55848
2010:11:12,1339.88,1343.665,1328.15,1340.46,0.58,4,45876
2010:11:11,1328.48,1349.315,1327.43,1339.88,11.4,86,44685
2010:11:10,1325.65,1328.605,1315.335,1328.48,2.83,21,49190
2010:11:09,1346.15,1349.395,1318.025,1325.65,-20.5,-152,61165
2010:11:08,1332.01,1347.325,1330.685,1346.15,14.14,106,53457
2010:11:05,1368.6,1371.165,1328.47,1332.01,-36.59,-267,65915
2010:11:04,1368.48,1375.115,1352.795,1368.6,0.12,1,44941
2010:11:03,1381.12,1385.625,1362.315,1368.48,-12.64,-92,63613
2010:11:02,1372.12,1387.285,1370.415,1381.12,9,66,51104
2010:11:01,1350.44,1374.675,1349.35,1372.12,21.68,161,44383
2010:10:29,1354.08,1355.55,1340.765,1350.44,-3.64,-27,46425
2010:10:28,1346.38,1355.47,1340.385,1354.08,7.7,57,39308
2010:10:27,1333.59,1349.95,1324.945,1346.38,12.79,96,57792
2010:10:26,1348.99,1364.985,1325.78,1333.59,-15.4,-114,65075
2010:10:25,1340.79,1349.88,1339.05,1348.99,8.2,61,38442
2010:10:22,1315.23,1341.84,1312.44,1340.79,25.56,194,38117
2010:10:21,1318.91,1320.13,1312.45,1315.23,-3.68,-28,26070
2010:10:20,1308.66,1320.715,1306.35,1318.91,10.25,78,31106
2010:10:19,1309.81,1316.025,1295.875,1308.66,-1.15,-9,37491
2010:10:18,1309.09,1313.535,1305.615,1309.81,0.72,6,31386
2010:10:15,1294.3,1310.19,1280.62,1309.09,14.79,114,36375
2010:10:14,1296.74,1300.075,1294.03,1294.3,-2.44,-19,17651
2010:10:13,1292.19,1300.035,1291.485,1296.74,4.55,35,32523
2010:10:12,1291.25,1296.04,1286.97,1292.19,0.94,7,29319
2010:10:11,1287.22,1296.28,1286.33,1291.25,4.03,31,33952
2010:10:08,1278.31,1290.77,1270.91,1287.22,8.91,70,34086
2010:10:07,1274.15,1283.78,1274.15,1278.31,4.16,33,23170
2010:10:06,1275.3,1282.92,1272.02,1274.15,-1.15,-9,26329
2010:10:05,1268.03,1277.89,1264.88,1275.3,7.27,57,27738
2010:10:04,1268.35,1272.06,1263.23,1268.03,-0.32,-3,28270
2010:10:01,1245.23,1274.91,1244.86,1268.35,23.12,186,31243
2010:09:30,1246.48,1249.46,1241.14,1245.23,-1.25,-10,21803
2010:09:29,1243.82,1251.33,1236.76,1246.48,2.66,21,22570
2010:09:28,1255.12,1258.95,1242.34,1243.82,-11.3,-90,27092
2010:09:27,1255.59,1262.81,1253.44,1255.12,-0.47,-4,26145
2010:09:24,1249.82,1259.9,1244.9,1255.59,5.77,46,20747
2010:09:23,1246.82,1251.29,1246.82,1249.82,3,24,7026
2010:09:22,1251,1253.94,1237.94,1246.82,-4.18,-33,25694
2010:09:21,1244.32,1253.39,1243.625,1251,6.68,54,22817
2010:09:20,1247.42,1254.78,1242.63,1244.32,-3.1,-25,26775
2010:09:17,1236.9,1249.97,1231.94,1247.42,10.52,85,25517
2010:09:16,1238.05,1238.8,1233.395,1236.9,-1.15,-9,15900
2010:09:15,1237.58,1242.42,1231.99,1238.05,0.47,4,23277
2010:09:14,1240.04,1244.425,1234.16,1237.58,-2.46,-20,21009
2010:09:13,1230.53,1241.53,1229.125,1240.04,9.51,77,27056
2010:09:10,1226.08,1235.47,1210.19,1230.53,4.45,36,26517
2010:09:09,1228.01,1232.065,1221.94,1226.08,-1.93,-16,20243
2010:09:08,1232.05,1233.79,1222.09,1228.01,-4.04,-33,21579
2010:09:07,1229.3,1237.57,1227.865,1232.05,2.75,22,21398
2010:09:06,1224.84,1232.425,1217.395,1229.3,4.46,36,22880
2010:09:03,1225.23,1229.13,1222.645,1224.84,-0.39,-3,18344
2010:09:02,1215.41,1227.55,1214.35,1225.23,9.82,81,18491
2010:09:01,1213.9,1217.73,1210.66,1215.41,1.51,12,23001
2010:08:31,1198.11,1216.06,1196.67,1213.9,15.79,132,21585
2010:08:30,1204.27,1208.11,1192.58,1198.11,-6.16,-51,31168
2010:08:27,1201.31,1207.815,1190.72,1204.27,2.96,25,27784
2010:08:26,1205.43,1209.94,1199.09,1201.31,-4.12,-34,19228
2010:08:25,1194.97,1211.07,1192.515,1205.43,10.46,88,24351
2010:08:20,1186.21,1203.12,1184.91,1194.97,8.76,74,26351
2010:08:19,1182.84,1190.82,1179.51,1186.21,3.37,28,23786
2010:08:18,1181.05,1190.54,1174.61,1182.84,1.79,15,25667
2010:08:17,1168.3,1183.71,1165.825,1181.05,12.75,109,29518
2010:08:16,1163.34,1169.53,1159.43,1168.3,4.96,43,24738
2010:08:13,1161.84,1166.17,1156.83,1163.34,1.5,13,19648
2010:08:12,1183.65,1187.33,1158.22,1161.84,-21.81,-184,25040
2010:08:11,1189.06,1194.77,1179.88,1183.65,-5.41,-45,22416
2010:08:10,1195.01,1204.16,1184.18,1189.06,-5.95,-50,29643
2010:08:09,1185.18,1201.31,1181.19,1195.01,9.83,83,29431
2010:08:06,1192.07,1198.14,1183.49,1185.18,-6.89,-58,31597
2010:08:05,1182.89,1193.81,1175.62,1192.07,9.18,78,29866
2010:08:04,1193.05,1196.07,1177.58,1182.89,-10.16,-85,30709
2010:08:03,1208.31,1210.935,1186.09,1193.05,-15.26,-126,33002
2010:08:02,1208.35,1217.405,1203.855,1208.31,-0.04,0,35953
2010:07:30,1212.34,1218.22,1202.64,1208.35,-3.99,-33,23523
2010:07:29,1196.79,1218.04,1196.58,1212.34,15.55,130,20082
2010:07:28,1211.92,1213.25,1196.39,1196.79,-15.13,-125,20678
2010:07:27,1198.07,1213.84,1194.565,1211.92,13.85,116,21570
2010:07:26,1202.6,1208.015,1187.46,1198.07,-4.53,-38,23080
2010:07:23,1192.69,1204.05,1185.05,1202.6,9.91,83,26759
2010:07:22,1208.93,1213.75,1189.35,1192.69,-16.24,-134,32656
2010:07:21,1211.4,1214.52,1205.96,1208.93,-2.47,-20,11621
2010:07:20,1198.87,1213.5,1198.33,1211.4,12.53,105,37433
2010:07:19,1242.37,1243.99,1196.61,1198.87,-43.5,-350,42070
2010:07:16,1240.67,1247.76,1234.69,1242.37,1.7,14,23387
2010:07:15,1239.1,1245.22,1227.28,1240.67,1.57,13,36840
2010:07:14,1255.67,1262.81,1235.8,1239.1,-16.57,-132,37282
2010:07:13,1243.44,1258.41,1241.09,1255.67,12.23,98,26314
2010:07:12,1237.39,1248.53,1227.83,1243.44,6.05,49,33606
2010:07:09,1240.06,1246.485,1224.835,1237.39,-2.67,-22,27422
2010:07:08,1233.73,1242.86,1232.11,1240.06,6.33,51,31562
2010:07:05,1256.89,1265.265,1230.76,1233.73,-23.16,-184,34569
2010:07:02,1244.97,1262.385,1241.825,1256.89,11.92,96,26053
2010:07:01,1229.22,1251.245,1229.14,1244.97,15.75,128,31385
2010:06:30,1234.13,1238.08,1226.99,1229.22,-4.91,-40,27502
2010:06:29,1221.22,1236.86,1219.895,1234.13,12.91,106,30819
2010:06:28,1226.69,1234.21,1216.23,1221.22,-5.47,-45,29179
2010:06:25,1216.6,1230.79,1216.27,1226.69,10.09,83,29105
2010:06:24,1233.33,1234.25,1214.95,1216.6,-16.73,-136,32709
2010:06:23,1236.61,1241.01,1221.795,1233.33,-3.28,-27,31492
2010:06:22,1240.22,1252.185,1233.505,1236.61,-3.61,-29,45354
2010:06:21,1219.88,1244.71,1210.72,1240.22,20.34,167,37167
2010:06:18,1206.64,1220.13,1196.595,1219.88,13.24,110,43519
2010:06:17,1223.46,1224.815,1200.915,1206.64,-16.82,-137,31037
2010:06:16,1225.64,1227.165,1213.405,1223.46,-2.18,-18,25576
2010:06:15,1216.25,1228.98,1214.69,1225.64,9.39,77,27789
2010:06:14,1214.6,1218.1,1209.84,1216.25,1.65,14,10932
2010:06:11,1212.19,1215.54,1202.23,1214.6,2.41,20,27383
2010:06:10,1211.68,1218.51,1205.88,1212.19,0.51,4,28325
2010:06:09,1204.28,1216.71,1200.88,1211.68,7.4,61,31952
2010:06:08,1191.66,1204.38,1185.36,1204.28,12.62,106,39765
2010:06:07,1177.08,1196.96,1177.08,1191.66,14.58,124,35845
2010:06:04,1182.41,1187.885,1166.15,1177.08,-5.33,-45,59444
2010:06:03,1193.76,1198.18,1175.245,1182.41,-11.35,-95,59109
2010:06:02,1224.98,1227.775,1186.67,1193.76,-31.22,-255,49300
2010:06:01,1222.46,1229.235,1206.92,1224.98,2.52,21,40400
2010:05:31,1232.6,1242.495,1219.28,1222.46,-10.14,-82,49714
2010:05:28,1232.74,1249.495,1217.545,1232.6,-0.14,-1,51602
2010:05:27,1238.88,1243.19,1227.34,1232.74,-6.14,-50,37606
2010:05:26,1232.76,1248.76,1227.06,1238.88,6.12,50,52537
2010:05:25,1203.08,1234.65,1201.165,1232.76,29.68,247,43584
2010:05:24,1208.23,1208.23,1184.08,1203.08,-5.15,-43,38172
2010:05:21,1208.53,1214.03,1192.8,1208.23,-0.3,-2,54846
2010:05:20,1175.18,1211.73,1172.645,1208.53,33.35,284,54255
2010:05:19,1171.14,1177.065,1156.595,1175.18,4.04,34,38610
2010:05:18,1182.31,1192.425,1167.015,1171.14,-11.17,-94,33337
2010:05:17,1179.1,1187.875,1176.76,1182.31,3.21,27,20152
2010:05:14,1167.01,1181.785,1166.83,1179.1,12.09,104,25375
2010:05:13,1165.77,1171.39,1162.17,1167.01,1.24,11,22574
2010:05:12,1167.96,1174.68,1160.715,1165.77,-2.19,-19,29143
2010:05:11,1153.47,1172.75,1146.41,1167.96,14.49,126,28904
2010:05:10,1157.75,1160.055,1150.9,1153.47,-4.28,-37,21301
2010:05:05,1141.63,1158,1135.06,1157.75,16.12,141,31557
2010:05:04,1146.69,1149.47,1131.79,1141.63,-5.06,-44,32272
2010:05:03,1140.78,1150.665,1137.86,1146.69,5.91,52,22066
2010:04:30,1135.72,1146.23,1133.595,1140.78,5.06,45,23274
2010:04:29,1137.43,1144.85,1106.43,1135.72,-1.71,-15,20462
2010:04:28,1159.17,1160.805,1129.995,1137.43,-21.74,-188,28626
2010:04:27,1155.37,1161.62,1150.23,1159.17,3.8,33,19067
2010:04:26,1150.64,1162.17,1150.435,1155.37,4.73,41,23075
2010:04:23,1156.32,1157.37,1145.16,1150.64,-5.68,-49,21355
2010:04:22,1161.94,1169.9,1154.3,1156.32,-5.62,-48,22623
2010:04:21,1150.57,1164.94,1149.57,1161.94,11.37,99,17678
2010:04:20,1149.38,1153.92,1143.755,1150.57,1.19,10,22455
2010:04:19,1134.28,1153.38,1132.63,1149.38,15.1,133,25505
2010:04:16,1131.94,1138.81,1122.905,1134.28,2.34,21,24408
2010:04:15,1122.5,1133.54,1120.15,1131.94,9.44,84,18567
2010:04:14,1126.84,1127.14,1116.78,1122.5,-4.34,-39,3006
2010:04:13,1113.17,1128.165,1111.695,1126.84,13.67,123,21680
2010:04:12,1103.62,1118.24,1102.49,1113.17,9.55,87,20126
2010:04:09,1109.73,1113.505,1101.745,1103.62,-6.11,-55,19414
2010:04:08,1107.53,1114.83,1103.475,1109.73,2.2,20,19991
2010:04:07,1090.51,1109.91,1088.81,1107.53,17.02,156,25994
2010:04:06,1086.61,1095.885,1085.81,1090.51,3.9,36,30616
2010:04:05,1105.15,1105.89,1085.315,1086.61,-18.54,-168,31801
2010:04:02,1102.15,1108.225,1094.535,1105.15,3,27,26668
2010:04:01,1106.93,1108.865,1092.555,1102.15,-4.78,-43,25093
2010:03:31,1127.42,1127.42,1101.505,1106.93,-20.49,-182,26254
2010:03:30,1120.46,1129.495,1118.265,1127.42,6.96,62,26274
2010:03:29,1127.66,1133.415,1118.49,1120.46,-7.2,-64,29568
2010:03:26,1108.29,1128.88,1108.2,1127.66,19.37,175,27429
2010:03:25,1101.95,1108.91,1101.34,1108.29,6.34,58,21172
2010:03:24,1109.54,1119.385,1098.535,1101.95,-7.59,-68,29197
2010:03:23,1108.44,1111.775,1100.665,1109.54,1.1,10,27994
2010:03:22,1121.82,1128.105,1103.43,1108.44,-13.38,-119,33984
2010:03:19,1123.59,1125.09,1108.665,1121.82,-1.77,-16,29514
2010:03:18,1134.88,1137.795,1118.69,1123.59,-11.29,-99,26323
2010:03:17,1132.18,1140.755,1127.48,1134.88,2.7,24,29228
2010:03:16,1139.96,1141.72,1125.88,1132.18,-7.78,-68,35096
2010:03:15,1134.61,1145.185,1132.335,1139.96,5.35,47,36718
2010:03:12,1118.91,1137.78,1114.945,1134.61,15.7,140,37596
2010:03:11,1117.73,1123.625,1112.025,1118.91,1.18,11,36784
2010:03:10,1106.5,1119.12,1104.42,1117.73,11.23,101,38694
2010:03:05,1097.89,1109.485,1088.435,1106.5,8.61,78,44338
2010:03:04,1103.38,1108.455,1090.17,1097.89,-5.49,-50,35015
2010:03:03,1114.3,1121.26,1099.505,1103.38,-10.92,-98,38602
2010:03:02,1119.31,1131.26,1110.23,1114.3,-5.01,-45,33537
2010:03:01,1108.71,1127,1099.36,1119.31,10.6,96,42359
2010:02:26,1106.88,1124.24,1097.935,1108.71,1.83,17,43525
2010:02:25,1119.37,1127.36,1105.38,1106.88,-12.49,-112,35869
2010:02:24,1101.02,1121.27,1098.39,1119.37,18.35,167,28903
2010:02:23,1093.39,1102.455,1091.865,1101.02,7.63,70,14470
2010:02:22,1095.3,1097.13,1077.89,1093.39,-1.91,-17,36523
2010:02:19,1072.09,1098.025,1071.65,1095.3,23.21,216,37437
2010:02:18,1078.16,1082.43,1063.38,1072.09,-6.07,-56,34785
2010:02:17,1062.85,1083.34,1062.27,1078.16,15.31,144,35503
2010:02:16,1066.27,1073.915,1061.83,1062.85,-3.42,-32,37173
2010:02:15,1063.68,1068.99,1044.475,1066.27,2.59,24,46667
2010:02:12,1109.86,1111.355,1059.7,1063.68,-46.18,-416,37835
2010:02:11,1114.42,1125.235,1107.285,1109.86,-4.56,-41,30814
2010:02:10,1105.51,1118.385,1099.075,1114.42,8.91,81,30220
2010:02:09,1081.13,1107.85,1076.73,1105.51,24.38,226,29804
2010:02:08,1086.91,1090.5,1074.78,1081.13,-5.78,-53,34934
2010:02:05,1087.87,1096.3,1074.21,1086.91,-0.96,-9,33171
2010:02:04,1097.61,1102.74,1083.595,1087.87,-9.74,-89,34816
2010:02:03,1098.39,1103.625,1085.715,1097.61,-0.78,-7,28714
2010:02:02,1093.22,1104.255,1092.67,1098.39,5.17,47,30826
2010:02:01,1094.05,1098.865,1082.375,1093.22,-0.83,-8,39264
2010:01:29,1111.25,1117.785,1088.69,1094.05,-17.2,-155,35609
2010:01:28,1138.31,1141.695,1107.145,1111.25,-27.06,-238,32926
2010:01:27,1133.87,1140.795,1128.995,1138.31,4.44,39,26571
2010:01:26,1131.02,1137.43,1127.7,1133.87,2.85,25,13477
2010:01:25,1142.73,1145.88,1126.78,1131.02,-11.71,-102,29763
2010:01:22,1137.93,1146.435,1130.975,1142.73,4.8,42,31959
2010:01:21,1128.02,1138.79,1118.695,1137.93,9.91,88,31826
2010:01:20,1151.73,1158.23,1125,1128.02,-23.71,-206,30085
2010:01:19,1138.1,1162.08,1137.96,1151.73,13.63,120,30045
2010:01:18,1131.66,1139.62,1119.805,1138.1,6.44,57,32298
2010:01:15,1138.21,1139.04,1128.585,1131.66,-6.55,-58,27736
2010:01:14,1118.01,1140.535,1116.63,1138.21,20.2,181,30136
